num,brand,model,year,description,location,price
102,Mercedes-Benz,S-Class,2009,"6.2 л (525 л.с.), бензин, робот, задний, 140 тыс. км",Симферополь,2250000
102,Mercedes-Benz,S-Class,2014,"4.7 л (455 л.с.), бензин, АКПП, 4WD, 151 тыс. км",Симферополь,3100000
102,Mercedes-Benz,E-Class,2016,"2.0 л (184 л.с.), бензин, АКПП, задний, 200 тыс. км",Симферополь,1899999
102,Mercedes-Benz,C-Class,2015,"1.6 л (156 л.с.), бензин, АКПП, задний, 127 тыс. км",Симферополь,1700000
102,Mercedes-Benz,Vito,2001,"2.1 л (122 л.с.), дизель, механика, передний, 390 тыс. км",Севастополь,450000
102,Mercedes-Benz,S-Class,2006,"4.7 л (340 л.с.), бензин, АКПП, 4WD, 230 тыс. км",Ялта,1050000
102,Mercedes-Benz,S-Class,2007,"3.5 л (272 л.с.), бензин, АКПП, задний, 241 тыс. км",Симферополь,1100000
102,Mercedes-Benz,Viano,2004,"2.1 л (109 л.с.), дизель, механика, задний, 260 тыс. км",Бахчисарай,800000
102,Mercedes-Benz,S-Class,1995,"3.4 л (150 л.с.), дизель, автомат, задний, < 1 тыс. км",Симферополь,400000
102,Mercedes-Benz,E-Class,2013,"2.0 л (184 л.с.), бензин, АКПП, задний, 174 тыс. км",Бахчисарай,1800000
102,Mercedes-Benz,Vito,2008,"2.1 л (95 л.с.), дизель, механика, задний, 299 тыс. км",Феодосия,1150000
102,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, автомат, 4WD, 250 тыс. км",Бахчисарай,550000
102,Mercedes-Benz,E-Class,1986,"2.3 л (136 л.с.), бензин, механика, задний, 617 тыс. км",Бахчисарай,300000
102,Mercedes-Benz,M-Class,2011,"3.0 л (211 л.с.), дизель, АКПП, 4WD, 170 тыс. км",Симферополь,1600000
102,Mercedes-Benz,E-Class,2000,"4.3 л (279 л.с.), бензин, АКПП, 4WD, 260 тыс. км",Бахчисарай,650000
102,Mercedes-Benz,S-Class,2018,"3.5 л (286 л.с.), дизель, автомат, задний, 70 тыс. км",Симферополь,5800000
102,Mercedes-Benz,GLK-Class,2012,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 228 тыс. км",Севастополь,1727000
102,Mercedes-Benz,Vito,2000,"2.1 л (122 л.с.), дизель, механика, передний, 700 тыс. км",Симферополь,480000
102,Mercedes-Benz,GL-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 214 тыс. км",Красноперекопск,2700000
102,Mercedes-Benz,M-Class,2013,"3.0 л (258 л.с.), дизель, автомат, 4WD, 298 тыс. км",Симферополь,2600000
102,Mercedes-Benz,S-Class,1995,"5.0 л (320 л.с.), бензин, АКПП, задний, 200 тыс. км",Симферополь,555000
102,Mercedes-Benz,M-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 180 тыс. км",Зуя,1570000
102,Mercedes-Benz,E-Class,1994,"2.2 л (150 л.с.), бензин, АКПП, задний, 4 тыс. км",Севастополь,80000
102,Mercedes-Benz,GLS-Class,2022,"2.9 л (330 л.с.), дизель, АКПП, 4WD, 13 тыс. км",Симферополь,12500000
102,Mercedes-Benz,E-Class,2021,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 7 тыс. км",Ялта,5999999
102,Mercedes-Benz,C-Class,2005,"1.8 л (143 л.с.), бензин, АКПП, задний, 280 тыс. км",Керчь,410000
102,Mercedes-Benz,S-Class,1999,"3.2 л (224 л.с.), бензин, АКПП, задний, 320 тыс. км",Бахчисарай,420000
102,Mercedes-Benz,C-Class,2007,"1.8 л (184 л.с.), бензин, АКПП, задний, 196 тыс. км",Симферополь,1100000
102,Mercedes-Benz,C-Class,2012,"3.5 л (250 л.с.), бензин, АКПП, 4WD, 142 тыс. км",Симферополь,1150000
102,Mercedes-Benz,Vito,2018,"2.0 л (211 л.с.), бензин, АКПП, задний, 1 тыс. км",Симферополь,3999000
102,Mercedes-Benz,GLE Coupe,2016,"3.0 л (333 л.с.), бензин, АКПП, 4WD, 138 тыс. км",Севастополь,3695000
102,Mercedes-Benz,S-Class,2019,"2.9 л (249 л.с.), дизель, АКПП, 4WD, 25 тыс. км",Симферополь,7200000
102,Mercedes-Benz,S-Class,2010,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 165 тыс. км",Симферополь,2300000
102,Mercedes-Benz,GL-Class,2015,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 118 тыс. км",Симферополь,3350000
102,Mercedes-Benz,Vito,1999,"2.1 л (122 л.с.), дизель, механика, передний, < 1 тыс. км",Советский,600000
102,Mercedes-Benz,E-Class,2019,"2.0 л (197 л.с.), бензин, АКПП, задний, 59 тыс. км",Симферополь,4200000
102,Mercedes-Benz,GLA-Class,2014,"1.6 л (156 л.с.), бензин, робот, передний, 69 тыс. км",Симферополь,1850000
102,Mercedes-Benz,Vito,2006,"2.1 л (109 л.с.), дизель, механика, задний, 339 тыс. км",Красногвардейское,980000
102,Mercedes-Benz,E-Class,2015,"2.0 л (184 л.с.), бензин, АКПП, задний, 101 тыс. км",Симферополь,1900000
102,Mercedes-Benz,S-Class,2000,"5.0 л (306 л.с.), бензин, АКПП, задний, 216 тыс. км",Симферополь,450000
102,Mercedes-Benz,E-Class,1997,"2.2 л (95 л.с.), дизель, АКПП, задний, 400 тыс. км",Октябрьское,350000
102,Mercedes-Benz,GLK-Class,2009,"3.0 л (231 л.с.), бензин, АКПП, 4WD, 160 тыс. км",Севастополь,1090000
102,Mercedes-Benz,A-Class,2008,"1.7 л (116 л.с.), бензин, вариатор, передний, 93 тыс. км",Севастополь,650000
102,Mercedes-Benz,C-Class,1997,"1.8 л (122 л.с.), бензин, механика, задний, 300 тыс. км",Симферополь,210000
102,Mercedes-Benz,C-Class,2001,"2.0 л (163 л.с.), бензин, АКПП, задний, 518 тыс. км",Севастополь,370000
102,Mercedes-Benz,E-Class,2010,"1.8 л (204 л.с.), бензин, АКПП, задний, 210 тыс. км",Октябрьское,1200000
102,Mercedes-Benz,Vito,2000,"2.1 л (109 л.с.), дизель, механика, передний, 33 тыс. км",Белогорск,530000
102,Mercedes-Benz,Viano,2010,"2.1 л (136 л.с.), дизель, автомат, задний, 200 тыс. км",Ялта,1859000
102,Mercedes-Benz,C-Class,2001,"2.0 л (163 л.с.), бензин, механика, задний, 300 тыс. км",Раздольное,370000
102,Mercedes-Benz,Vaneo,2002,"1.7 л (75 л.с.), дизель, механика, передний, 315 тыс. км",Щёлкино,410000
102,Mercedes-Benz,B-Class,2013,"1.5 л (109 л.с.), дизель, робот, передний, 101 тыс. км",Севастополь,1149000
102,Mercedes-Benz,C-Class,1996,"1.8 л (122 л.с.), бензин, механика, задний, 526 тыс. км",Керчь,160000
102,Mercedes-Benz,GL-Class,2008,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 225 тыс. км",Симферополь,980000
102,Mercedes-Benz,E-Class,2007,"2.5 л (204 л.с.), бензин, АКПП, задний, 190 тыс. км",Саки,735000
102,Mercedes-Benz,Vito,1999,"2.2 л (122 л.с.), дизель, автомат, передний, 294 тыс. км",Севастополь,599000
102,Mercedes-Benz,GL-Class,2013,"3.0 л (258 л.с.), дизель, АКПП, 4WD, 285 тыс. км",Севастополь,2998000
102,Mercedes-Benz,E-Class,2007,"2.1 л (170 л.с.), дизель, АКПП, задний, 289 тыс. км",Симферополь,1170000
102,Mercedes-Benz,GL-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 190 тыс. км",Севастополь,1800000
102,Mercedes-Benz,E-Class,1999,"2.4 л (170 л.с.), бензин, механика, задний, 243 тыс. км",Алушта,350000
102,Mercedes-Benz,Vito,2001,"2.2 л (108 л.с.), дизель, механика, передний, 111 тыс. км",Красногвардейское,500000
102,Mercedes-Benz,CLA-Class,2014,"2.0 л (211 л.с.), бензин, робот, 4WD, 1 тыс. км",Севастополь,1950000
102,Mercedes-Benz,GLK-Class,2010,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 158 тыс. км",Симферополь,1200000
102,Mercedes-Benz,E-Class,2009,"3.0 л (231 л.с.), бензин, АКПП, задний, 240 тыс. км",Симферополь,950000
102,Mercedes-Benz,GLK-Class,2014,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 239 тыс. км",Судак,1850000
102,Mercedes-Benz,Vito,2000,"2.1 л (122 л.с.), дизель, механика, передний, 406 тыс. км",Симферополь,700000
102,Mercedes-Benz,Viano,2010,"3.0 л (224 л.с.), дизель, АКПП, задний, 313 тыс. км",Севастополь,2450000
102,Mercedes-Benz,190,1988,"2.0 л (72 л.с.), дизель, механика, задний, 270 тыс. км",Джанкой,110000
102,Mercedes-Benz,M-Class,1999,"2.3 л (150 л.с.), бензин, механика, 4WD, 320 тыс. км",Бахчисарай,400000
3,Mercedes-Benz,C-Class,2013,"1.8 л (156 л.с.), бензин, АКПП, задний, 36 тыс. км",Улан-Удэ,1377000
3,Mercedes-Benz,C-Class,2007,"3.0 л (231 л.с.), бензин, АКПП, задний, 280 тыс. км",Улан-Удэ,590000
3,Mercedes-Benz,G-Class,1997,"3.2 л (210 л.с.), бензин, механика, 4WD, 200 тыс. км",Улан-Удэ,1470000
3,Mercedes-Benz,M-Class,2007,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 159 тыс. км,  серебристый",Улан-Удэ,1000000
3,Mercedes-Benz,M-Class,1998,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 326 тыс. км",Улан-Удэ,485000
3,Mercedes-Benz,C-Class,2013,"1.8 л (156 л.с.), бензин, АКПП, задний, 74 тыс. км",Улан-Удэ,1297000
3,Mercedes-Benz,E-Class,2002,"3.2 л (224 л.с.), бензин, АКПП, задний, 240 тыс. км",Улан-Удэ,500000
3,Mercedes-Benz,M-Class,2000,"3.2 л (218 л.с.), бензин, АКПП, 4WD, 422 тыс. км",Улан-Удэ,500000
3,Mercedes-Benz,S-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, задний, 315 тыс. км",Улан-Удэ,777000
3,Mercedes-Benz,E-Class,2014,"2.0 л (184 л.с.), бензин, АКПП, задний, 120 тыс. км",Улан-Удэ,1900000
3,Mercedes-Benz,GL-Class,2012,"5.5 л (388 л.с.), бензин, АКПП, 4WD, 128 тыс. км",Улан-Удэ,2100000
3,Mercedes-Benz,E-Class,2019,"2.0 л (184 л.с.), бензин, АКПП, 4WD, 30 тыс. км",Улан-Удэ,2800000
3,Mercedes-Benz,A-Class,2000,"1.6 л (102 л.с.), бензин, АКПП, передний, 226 тыс. км",Улан-Удэ,298000
3,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 265 тыс. км",Улан-Удэ,780000
3,Mercedes-Benz,S-Class,2001,"4.3 л (279 л.с.), бензин, АКПП, задний, < 1 тыс. км",Улан-Удэ,670000
3,Mercedes-Benz,S-Class,1999,"5.0 л (306 л.с.), бензин, АКПП, задний, 160 тыс. км",Улан-Удэ,1200000
3,Mercedes-Benz,E-Class,2004,"2.6 л (177 л.с.), бензин, АКПП, задний, < 1 тыс. км",Улан-Удэ,685000
3,Mercedes-Benz,E-Class,2002,"2.6 л (177 л.с.), бензин, АКПП, задний, 300 тыс. км",Улан-Удэ,650000
3,Mercedes-Benz,E-Class,2021,"2.0 л (197 л.с.), бензин, АКПП, 4WD, 80 тыс. км",Улан-Удэ,4898000
3,Mercedes-Benz,M-Class,2000,"4.3 л (272 л.с.), бензин, АКПП, 4WD, 221 тыс. км",Улан-Удэ,600000
3,Mercedes-Benz,GL-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 270 тыс. км",Улан-Удэ,2650000
3,Mercedes-Benz,E-Class,1997,"2.4 л (170 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ,95000
3,Mercedes-Benz,M-Class,2014,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 190 тыс. км",Улан-Удэ,2860000
3,Mercedes-Benz,C-Class,2007,"3.0 л (231 л.с.), бензин, АКПП, задний, 275 тыс. км",Улан-Удэ,785000
3,Mercedes-Benz,C-Class,1998,"1.8 л (122 л.с.), бензин, механика, задний, 300 тыс. км",Улан-Удэ,70000
3,Mercedes-Benz,E-Class,2012,"1.8 л (184 л.с.), бензин, АКПП, задний, 147 тыс. км",Северобайкальск,1480000
3,Mercedes-Benz,E-Class,2018,"2.0 л (184 л.с.), бензин, АКПП, задний, 93 тыс. км",Улан-Удэ,3520000
3,Mercedes-Benz,E-Class,1997,"3.2 л (220 л.с.), бензин, АКПП, задний, 466 тыс. км",Сотниково,250000
3,Mercedes-Benz,E-Class,2003,"3.2 л (204 л.с.), дизель, АКПП, задний, < 1 тыс. км",Улан-Удэ,500000
3,Mercedes-Benz,E-Class,2013,"1.8 л (184 л.с.), бензин, автомат, задний, 184 тыс. км",Улан-Удэ,1750000
3,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 190 тыс. км",Улан-Удэ,750000
3,Mercedes-Benz,E-Class,2006,"3.0 л (231 л.с.), бензин, АКПП, задний, 170 тыс. км",Улан-Удэ,855000
3,Mercedes-Benz,GL-Class,2010,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 167 тыс. км",Улан-Удэ,2000000
3,Mercedes-Benz,E-Class,2017,"2.0 л (184 л.с.), бензин, АКПП, задний, 83 тыс. км",Улан-Удэ,3400000
3,Mercedes-Benz,GLE Coupe,2021,"2.9 л (249 л.с.), дизель, АКПП, 4WD, 15 тыс. км",Улан-Удэ,12000000
3,Mercedes-Benz,C-Class,2013,"1.6 л (156 л.с.), бензин, АКПП, задний, 160 тыс. км",Улан-Удэ,1310000
3,Mercedes-Benz,E-Class,2004,"2.6 л (177 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ,650000
3,Mercedes-Benz,M-Class,2013,"3.0 л (249 л.с.), дизель, АКПП, 4WD, 140 тыс. км",Улан-Удэ,2640000
3,Mercedes-Benz,E-Class,2013,"3.5 л (249 л.с.), бензин, АКПП, 4WD, 161 тыс. км",Улан-Удэ,2100000
3,Mercedes-Benz,C-Class,2006,"2.5 л (204 л.с.), бензин, АКПП, задний, 162 тыс. км",Улан-Удэ,777000
3,Mercedes-Benz,GLC Coupe,2018,"2.0 л (245 л.с.), бензин, АКПП, 4WD, 13 тыс. км",Улан-Удэ,4500000
3,Mercedes-Benz,GLC Coupe,2019,"2.0 л (194 л.с.), дизель, АКПП, 4WD, 48 тыс. км",Улан-Удэ,5000000
3,Mercedes-Benz,E-Class,2000,"2.6 л (170 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ,500000
3,Mercedes-Benz,S-Class,1994,"3.2 л (231 л.с.), бензин, АКПП, задний, 435 тыс. км",Улан-Удэ,350000
3,Mercedes-Benz,C-Class,2019,"2.0 л (204 л.с.), бензин, автомат, 4WD, 19 тыс. км",Улан-Удэ,3200000
3,Mercedes-Benz,E-Class,1991,"2.5 л (94 л.с.), дизель, механика, задний, 150 тыс. км",Улан-Удэ,250000
3,Mercedes-Benz,C-Class,2000,"2.0 л (163 л.с.), бензин, АКПП, задний, 365 тыс. км",Северобайкальск,330000
3,Mercedes-Benz,M-Class,2011,"3.0 л (224 л.с.), дизель, АКПП, 4WD, 200 тыс. км",Улан-Удэ,1700000
3,Mercedes-Benz,C-Class,2010,"1.8 л (184 л.с.), бензин, АКПП, задний, 72 тыс. км",Улан-Удэ,1095000
3,Mercedes-Benz,E-Class,2003,"3.2 л (224 л.с.), бензин, АКПП, задний, 400 тыс. км",Улан-Удэ,650000
3,Mercedes-Benz,E-Class,2009,"2.1 л (170 л.с.), дизель, АКПП, задний, 240 тыс. км",Улан-Удэ,1150000
3,Mercedes-Benz,E-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, задний, 200 тыс. км",Новоильинск,950000
3,Mercedes-Benz,GLK-Class,2013,"2.0 л (211 л.с.), бензин, АКПП, 4WD, 170 тыс. км",Улан-Удэ,1840000
3,Mercedes-Benz,E-Class,1997,"2.4 л (170 л.с.), бензин, АКПП, задний, 200 тыс. км",Улан-Удэ,200000
3,Mercedes-Benz,M-Class,2008,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 106 тыс. км",Северобайкальск,1250000
3,Mercedes-Benz,E-Class,2010,"3.0 л (231 л.с.), бензин, АКПП, задний, 183 тыс. км",Улан-Удэ,1100000
3,Mercedes-Benz,S-Class,1995,"6.0 л (394 л.с.), бензин, АКПП, задний, 160 тыс. км",Улан-Удэ,790000
3,Mercedes-Benz,M-Class,2005,"3.5 л (272 л.с.), бензин, АКПП, 4WD, 214 тыс. км",Улан-Удэ,750000
3,Mercedes-Benz,CLA-Class,2014,"2.0 л (211 л.с.), бензин, робот, 4WD, 84 тыс. км",Улан-Удэ,1730000
3,Mercedes-Benz,W123,1983,"2.0 л (59 л.с.), дизель, механика, задний, 200 тыс. км",Улан-Удэ,230000
3,Mercedes-Benz,GLK-Class,2014,"2.1 л (170 л.с.), дизель, АКПП, 4WD, 150 тыс. км",Улан-Удэ,1750000
3,Mercedes-Benz,E-Class,2006,"1.8 л (184 л.с.), бензин, АКПП, задний, 230 тыс. км",Улан-Удэ,750000
3,Mercedes-Benz,CLA-Class,2013,"1.6 л (156 л.с.), бензин, автомат, передний, 66 тыс. км",Улан-Удэ,1599000
3,Mercedes-Benz,C-Class,2007,"3.0 л (231 л.с.), бензин, АКПП, задний, 275 тыс. км",Улан-Удэ,780000
3,Mercedes-Benz,E-Class,2007,"3.0 л (190 л.с.), дизель, АКПП, задний, 300 тыс. км",Улан-Удэ,400000
